markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
NDUFV3	2.76494201371283e-05	1623.09090909091	320.89697265625	2.61818181818182	673	23	23	0.0638404235815228	281	1898	-0.0481657903472032	1554.49467895932	42127	0.490909090909091	585.217391304348
AKR1B1	3.12474529195332e-05	2438.24087301587	886.607421875	2.61818181818182	1400	21	30	0.0819254331688837	4802	4606	0.337670654825645	2273.58530729834	645199	0.0324186527500541	60.4651162790698
RWDD1	1.39386548795982e-05	1490.98694083694	245.11669921875	2.77777777777778	17	3	1	0	103	40	-0.0128205128205128	1444.07451458778	1943	0.333333333333333	0
MCRS1	2.98654655517895e-05	2127.975	662.6591796875	2.59420289855072	530	13	9	0.0764779545510625	2900	1612	0.231581678909291	1997.73033786872	196285	0.0548941798941799	53.768115942029
CCR6	1.06264471438292e-05	1381.97344877345	186.981201171875	2.59420289855072	6	2	1	0	53	14	0	1346.83078527578	526	0.5	0
DMPK	2.47838236481788e-05	1981.54642857143	557.7998046875	2.59420289855072	225	6	2	0	1847	492	-0.39460783249836	1886.87799694494	55227	0.153679653679654	10.7142857142857
TASP1	1.03139434434213e-05	1589.10321067821	300.57470703125	2.59420289855072	18	1	1	0	236	36	-0.888888888888889	1537.41832841798	4651	1	NA
POLE2	2.78551800319418e-05	1930.56626984127	523.9462890625	2.81818181818182	295	12	11	0.0547010257795201	1730	722	-0.263118867560397	1832.59511062375	142801	0.174074074074074	116.212121212121
TUBG1	3.01230347418575e-05	2229.73412698413	735.6845703125	2.8	823	16	18	0.0560780568406089	3573	2198	0.048290244278578	2093.17925292861	353493	0.0639103803997421	131.202898550725
CRNKL1	3.14286875721593e-05	2161.67698412698	684.935546875	2.82926829268293	2348	36	44	0.0900334795148427	3014	6588	-0.0573208750100615	2017.23388241977	1111339	0.116883116883117	1109.46723044397
CDCP1	2.71909501554982e-05	2082.40674603175	629.9931640625	1.8	380	8	2	0	2580	870	-0.198228866107571	1970.23037447989	152606	0.108728480821504	6.90909090909091
PRAM1	1.45434330206311e-05	1672.83257575758	352.88525390625	2.77777777777778	35	2	1	0	515	72	-0.602150537634409	1609.53584681189	16542	0.5	0
PRKCD	3.14638397963322e-05	2397.98174603175	855.98046875	1.8	1415	21	28	0.0612866764395514	4438	5280	0.449619034294886	2230.12849797873	639408	0.0300223214285714	49.669387755102
SMC4	2.94353855146002e-05	2107.58095238095	648.8818359375	1.8	616	13	18	0.0640892078178388	2700	1652	0.109771561137166	1974.74956558004	228049	0.0687572590011614	96.8
SMARCA5	2.98654971098742e-05	2260.32817460317	758.3203125	2.75	869	15	11	0.0911683762992002	3686	2244	0.0687649507458609	2115.62454389754	390271	0.0579940554365107	61.8260869565217
RLIM	2.83449109064841e-05	1990.76666666667	565.75	1.85714285714286	515	12	10	0.064138862685067	1976	1212	-0.269928596453487	1881.25559528539	194777	0.147916666666667	84.8901098901099
EPHA3	2.86801294720058e-05	2056.37103174603	611.0634765625	2.55555555555556	532	11	13	0.0827686462540958	2306	1304	0.000792861494503805	1941.28609497779	225843	0.0998831775700935	66.5
THOC7	2.71243432456282e-05	1937.43571428571	529.0390625	2.83333333333333	334	10	7	0.0387870074129426	1651	758	-0.422771531562208	1834.42918482647	137026	0.150704225352113	66.8
NGF	1.01881951363322e-05	1647.3746031746	335.697265625	2.33333333333333	15	1	1	0	389	30	-0.866666666666667	1591.63708683473	5129	1	NA
SGSM2	2.30700885108657e-05	1841.92698412698	463.287109375	2.33333333333333	104	5	1	1	1168	238	-0.192050596462361	1757.54543767399	36034	0.166666666666667	0
ILF2	2.51274004908767e-05	2018.52976190476	585.7685546875	2.33333333333333	251	7	3	0.159664183576095	2276	544	-0.500390647861979	1913.24435166167	124759	0.160965794768612	23.9047619047619
TUBB3	2.60833504362022e-05	2050.53412698413	606.7783203125	2.33333333333333	297	8	1	4	2388	776	0.293009041760795	1942.54705822023	128068	0.0797273266152934	0
JUND	2.90570459118427e-05	2137.9130952381	670.66015625	1.5	541	11	16	0.0877732417196446	3002	1388	0.04930464058073	2008.39261982186	215600	0.073463056965595	81.3267973856209
LRRC59	2.30107314355405e-05	1967.28452380952	550.1591796875	2.75	219	5	1	1	1919	458	-0.617501539127107	1865.99599356343	85916	0.216580310880829	0
NCOR2	3.12585570564823e-05	2255.74801587302	753.138671875	2.625	1019	17	34	0.110787356521702	3642	3760	0.408413391114405	2103.48513678599	447078	0.0388407888407888	71.0104529616725
TNFRSF4	2.37274420787704e-05	1889.9880952381	495.75	2.53846153846154	177	6	5	0.068033073723357	1422	396	-0.222348484848485	1800.14078884841	55273	0.19047619047619	42.1428571428571
MTPN	1.90391767981868e-05	1969.27380952381	552.1240234375	2.53846153846154	204	3	1	0	1975	414	-0.737351390006257	1867.59059983566	89585	0.351063829787234	0
NFATC2	2.63213073843017e-05	2098.50317460317	641.732421875	2.53846153846154	344	8	2	0	2717	778	-0.193703141187049	1985.30603403096	133055	0.105501618122977	7.64444444444444
SHANK1	2.11432608580647e-05	1723.79841269841	384.14453125	1.75	36	4	1	1	654	102	0.18975468975469	1657.22997054277	11318	0.173913043478261	0
PDGFA	2.08299818265974e-05	1681.06432178932	357.19384765625	1.75	49	4	1	0	474	110	-0.470173453996983	1617.92266514806	10328	0.262820512820513	0
NUP107	3.09250830779208e-05	2100.59841269841	642.49609375	1.75	1017	20	35	0.0580535853663286	2665	3224	0.196951711139747	1964.0331823995	366120	0.0738345864661654	247.840336134454
PSMD13	3.02251909165448e-05	2062.125	615.14453125	1.75	994	25	24	0.0594604884373128	2499	2690	-0.0816740101864611	1940.68936780628	319674	0.13322277501382	620.188034188034
CYTH1	1.60269208849869e-05	1733.7924963925	391.94677734375	1.75	86	2	1	0	664	174	-0.897136177673875	1661.93167592863	18701	0.506172839506173	0
F10	2.62605319078423e-05	1704.68654401154	371.60009765625	2	111	7	8	0.0310341404824074	512	354	0.279422710521109	1635.29064379659	14860	0.127688172043011	13.4545454545455
FUS	2.71965593849332e-05	2137.90198412698	671.046875	2	489	10	2	0	3020	1068	-0.495322056534871	2014.23055654023	226194	0.12107969151671	10.8666666666667
CSF3R	2.71863373845083e-05	2156.2126984127	683.5361328125	2	653	10	9	0.0764779545510625	3027	1396	-0.559363095763559	2031.94979259047	311108	0.143303571428571	174.133333333333
NUDT21	3.07655725596121e-05	2245.79642857143	747.455078125	1.5	1375	23	18	0.0640892078178388	3570	3620	-0.0789520790396135	2095.41778220305	605600	0.0720604099244876	221.264367816092
WAPL	2.14978741991778e-05	1681.33575036075	360.14697265625	1.5	142	4	4	0	543	296	-0.782518135459312	1608.57898312762	46490	0.514925373134328	142
DCAF13	2.95558795377539e-05	1865.98611111111	478.3486328125	1.5	583	19	22	0.0630299275878434	1306	1816	0.120881608690079	1769.09131666615	104307	0.201378809869376	304.953846153846
CHCHD3	1.77156116431842e-05	1663.65992063492	347.4970703125	2.84615384615385	50	3	2	0	464	106	-0.506410256410256	1599.02755030252	7880	0.356589147286822	16.6666666666667
MRTFA	1.59733781138377e-05	1798.56904761905	433.96875	2.5	85	3	1	0	929	176	-0.484408602150538	1721.75759044906	26195	0.333333333333333	0
FANCA	3.07190867050629e-05	2382.67103174603	846.640625	2.42857142857143	1462	18	24	0.0644155291404222	4340	3980	0.184852656099892	2220.80215742984	692256	0.047079106160069	116.295454545455
KIF4A	1.9025371483067e-05	1790.29880952381	428.3935546875	2.42857142857143	61	3	1	0	917	128	-0.706145706145706	1715.83053508878	22495	0.333333333333333	0
NLGN2	2.23154857808073e-05	1824.9369047619	450.5263671875	2.42857142857143	117	5	2	0.314253343630457	1015	254	-0.422222222222222	1747.70681594488	30498	0.23956043956044	11.7
SFXN1	2.28193867842693e-05	1944.37301587302	534.3056640625	2.42857142857143	213	5	2	0	1751	446	-0.551158873805933	1844.25329438494	73277	0.21340206185567	42.6
WISP1	1.04077765056405e-05	1571.84487734488	290.33447265625	2.77777777777778	22	1	1	0	225	44	-0.909090909090909	1521.52748694604	4394	1	NA
TIPIN	2.94878609068131e-05	1949.49365079365	536.6455078125	2.73333333333333	620	17	19	0.0805145132160418	1776	1582	-0.170278315984304	1843.53526701707	253516	0.171910755148741	384.327485380117
GRIN3B	1.60197653085983e-05	1785.82658730159	423.802734375	2.73333333333333	83	2	1	0	767	168	-0.893483709273183	1716.81554219416	22160	0.512987012987013	0
RRP9	2.96483062214404e-05	1860.32186147186	474.35107421875	2.86666666666667	709	19	29	0.0650231266220247	1188	2230	0.14485043498089	1760.2677819083	139211	0.162835249042146	417.366995073892
CTSD	2.58996061854399e-05	1878.62781385281	487.34716796875	2.92592592592593	150	5	3	0	1308	390	0.120096087487392	1789.70814828814	35286	0.109917355371901	6.66666666666667
PTGDR	2.309054574826e-05	1603.1376984127	313.8193359375	2.92771084337349	373	5	5	0.068033073723357	380	766	-0.866399607742234	1530.37905680196	79363	0.557575757575758	149.2
YWHAZ	3.19068983701855e-05	2414.10436507936	864.703125	2.66666666666667	1349	19	39	0.0947088496973214	4502	8248	0.689876167983618	2239.18048549811	633698	0.0191579760525299	23.3340540540541
RAB35	1.85886557832308e-05	1880.3619047619	490.640625	2.66666666666667	129	4	1	0	1448	270	-0.206387764282501	1788.13116404947	50282	0.25	0
CD4	3.00860938962021e-05	2075.5246031746	624.0986328125	2.47826086956522	564	14	17	0.0881353840517773	2472	1778	0.275242990406011	1953.43248074807	223977	0.0639816158684083	52.0615384615385
MRPL47	2.99681803488031e-05	1774.67380952381	415.15625	2.27272727272727	2302	38	49	0.0872570527549965	719	6956	0.0544281698789469	1678.62463810931	294168	0.45078031212485	1630.58333333333
IL17RD	1.03723536268977e-05	1591.63935786436	302.6298828125	2.27272727272727	21	1	1	0	302	42	-0.904761904761905	1538.16745621396	5017	1	NA
NDUFS2	2.80394155692267e-05	1704.01432178932	369.89306640625	2	803	24	30	0.0580305151612926	447	2536	0.135193903001979	1627.00274882602	53347	0.401144640998959	578.505376344086
TAP1	2.29840750743424e-05	1716.17503607504	378.63623046875	2	68	5	4	0.0987551639829222	538	178	0.0535537561853351	1650.34690676735	10493	0.165714285714286	9.71428571428571
UGT2B7	1.25595213047773e-06	1	1.5	2.9	2	1	1	0	1	4	0	1	1	NA	NA
RPN2	2.4339254189932e-05	1962.54761904762	544.2958984375	2.47368421052632	197	7	8	0.0620682809648148	1799	466	-0.00571942677205835	1871.21925838108	74349	0.136695906432749	93.0277777777778
DTX3L	1.93515800234708e-05	1781.43134920635	423.271484375	2.875	127	3	1	0	880	260	-0.857052498418722	1704.04690358375	43613	0.517094017094017	0
AGT	2.48043852419353e-05	1845.1996031746	465.609375	2.8	142	7	2	0	1211	374	0.104491024910764	1755.97033282858	28720	0.106896551724138	3.15555555555556
SMARCD1	2.91889827628876e-05	2128.82341269841	663.1181640625	2.92	510	13	12	0.0630706505250264	2960	1292	-0.102782266058768	2009.10275086628	237601	0.0859457555477281	93.75
UBQLN4	3.08392447286836e-05	2224.8119047619	727.8583984375	2.84615384615385	611	13	6	0.200700014187259	3351	4084	0.756869917404192	2080.60944708898	185666	0.0207067023259583	2.56184486373166
COL5A1	2.58214552191905e-05	1936.28055555556	526.5087890625	2.73684210526316	217	8	6	0.0501750035468149	1615	490	-0.379527403500118	1844.73229011103	71777	0.158742331288344	38.75
SETD1A	2.12438869804171e-05	1782.03214285714	423.650390625	2.71428571428571	95	4	4	0	907	202	-0.664630325814536	1704.5580920954	29735	0.320422535211268	79.1666666666667
HDAC7	2.40032706520866e-05	1912.05674603175	509.8212890625	2.71428571428571	136	6	3	0.159664183576095	1533	302	-0.401984126984127	1826.23397827345	55138	0.185672514619883	18.1333333333333
NR0B2	2.14928311833769e-05	1698.0797979798	368.25439453125	2.68115942028985	47	4	1	1	527	114	-0.0699233716475096	1632.04974724265	14260	0.211428571428571	0
GLYAT	2.14376752570572e-05	1943.91865079365	532.861328125	2.68115942028985	172	4	4	0.0987551639829222	1763	364	-0.30997150997151	1850.62024491923	70660	0.212820512820513	51.6
SNRNP70	3.20959292661492e-05	2335.23531746032	806.791015625	2.63855421686747	3457	42	76	0.0809579166394	3976	13234	0.346747199618953	2159.03351318489	1620596	0.0568227762803235	822.678481012658
NCAPD2	2.1629793067584e-05	1651.39765512266	340.67919921875	2.63855421686747	67	5	5	0.068033073723357	484	154	-0.340745920745921	1584.84489443003	18250	0.413333333333333	67
CAP1	2.02807808632013e-05	1757.13293650794	405.65625	2.63855421686747	46	4	1	0	768	104	-0.34539641943734	1688.85254866994	13658	0.279411764705882	0
IFNG	1.45190931354423e-05	1535.8417027417	268.76025390625	1.5	15	2	1	0	167	32	-0.514285714285714	1490.20309467611	2949	0.5	0
CHTF18	2.57593465463716e-05	1993.50995670996	569.10888671875	1.5	363	7	7	0.0387870074129426	2120	782	-0.457355998777943	1883.93766784921	161097	0.194933920704846	207.428571428571
VTA1	2.55015766127393e-05	1837.9130952381	460.19921875	1.5	106	5	2	0	1166	302	0.255796015578624	1752.99080644166	32009	0.111392405063291	2.35555555555556
CEP76	2.2743479578689e-05	1701.13531746032	370.658203125	2.53846153846154	64	5	1	1	543	158	-0.0450374187216292	1632.1435054863	11214	0.17687074829932	0
PRPF18	1.06824635747049e-05	1643.32821067821	335.10205078125	2.69230769230769	49	1	1	0	383	98	-0.959183673469388	1580.83251724905	24903	1	NA
HAT1	1.06385452867459e-05	1740.46547619048	396.3310546875	2.65853658536585	41	1	1	0	756	82	-0.951219512195122	1670.58018992738	17445	1	NA
FOXK1	1.81834142793101e-05	1699.67463924964	370.86572265625	2.65853658536585	48	3	2	0	596	102	-0.524769585253456	1629.70928698445	15424	0.366666666666667	16
EPHA4	2.81918512218894e-05	2063.54841269841	616.5361328125	2.68	501	9	8	0.0310341404824074	2415	1184	-0.0282550098822797	1949.07707611567	227398	0.111549165120594	55.0549450549451
WDR3	2.93552446623146e-05	1837.33297258297	459.27490234375	2.68	647	19	25	0.0601704885632204	1092	1894	0.0425417578170918	1741.06642970952	134032	0.181605839416058	427.02
CAT	1.97218702473604e-05	1954.79246031746	540.556640625	2.68	164	4	3	0	1853	340	-0.432852404643449	1861.22847128959	67100	0.258116883116883	54.6666666666667
QDPR	1.32394239654203e-05	1518.93138528139	261.042724609375	2.68	31	2	1	0	202	64	-0.431034482758621	1469.16547729858	3175	0.5	0
DDR1	2.42222791581156e-05	1907.02579365079	505.9384765625	2.68	151	6	1	2	1442	358	0.018890734588409	1820.55826471436	56915	0.132874015748032	0
MAP1A	2.66277156167676e-05	1946.98138528139	533.82080078125	2.68	192	8	3	0	1698	474	-0.103104079828218	1853.63880733346	58229	0.112025316455696	12.8
CALM3	3.08023274257486e-05	2333.29642857143	810.501953125	2.75903614457831	1113	17	10	0.0213796208950223	4109	3282	0.25906640145856	2177.5674101326	481374	0.0422563364515871	23.1875
BCAS2	3.1298222237658e-05	2196.6380952381	710.6474609375	2.75903614457831	2142	36	38	0.069005331787963	3259	5844	-0.0940962009120188	2049.76169690848	1031252	0.104373757455268	900.738461538461
PSPH	2.00359545874847e-05	1803.20833333333	436.20703125	2.75	58	4	1	0	964	128	-0.36140350877193	1729.82963955188	23532	0.260416666666667	0
CRIPT	1.60934261570964e-05	1819.85162337662	446.62939453125	2.875	111	2	1	0	928	224	-0.929197994987469	1745.93467506529	23987	0.5	0
MPHOSPH10	2.95995693912906e-05	1912.52619047619	510.0771484375	2.85542168674699	755	19	27	0.0569836874831703	1518	2266	0.106778933972844	1807.75782641894	184622	0.165150136487716	435.42328042328
CCR1	2.98865912996171e-05	1986.73531746032	562.0087890625	2.59036144578313	1016	18	14	0.0609447338446827	1812	2584	-0.0670339601154059	1869.5569374527	239058	0.138841807909605	147.246376811594
NCDN	1.077628873863e-05	1894.50396825397	499.8916015625	2.69090909090909	149	1	1	0	1470	298	-0.986577181208054	1803.74084185131	54727	1	NA
CD300E	9.4485989716751e-06	1484.51396103896	241.351806640625	2.8	12	1	1	0	129	24	-0.833333333333333	1439.68389581433	2118	1	NA
TCOF1	1.60543230484961e-05	1846.56829004329	465.93408203125	2.8	77	2	2	0	1208	156	-0.891034482758621	1767.82539978844	38723	0.528169014084507	77
THOC1	2.89893593269826e-05	1967.27738095238	549.06640625	2.71428571428571	494	14	15	0.0977620065499085	1849	1228	-0.218208868340779	1860.37533968503	197278	0.138662790697674	172.9
NIPBL	2.51230855564751e-05	1758.50674603175	409.078125	2.9	192	7	5	0.068033073723357	815	426	-0.52423101143902	1677.18775642729	62198	0.29047619047619	82.2857142857143
RPA1	3.18544141135349e-05	2329.00317460317	803.97265625	2.63157894736842	2053	28	63	0.0820690440593988	4051	8266	0.414530415809798	2161.82635824075	937200	0.0427756858526089	389.872596153846
UBE2L3	3.11678934221145e-05	2296.40317460317	782.86328125	2.66666666666667	1167	17	26	0.0736959175271623	3912	3894	0.383593728644292	2142.6691805875	576233	0.0423632218844985	52.3653846153846
EFS	2.47685772951695e-05	1936.30555555556	527.115234375	2.6	206	6	3	0.159664183576095	1637	454	-0.292777763563015	1842.5190181264	88089	0.160816326530612	29.4285714285714
UTP3	2.73026502160661e-05	1627.92424242424	325.47412109375	2.6	280	13	13	0.0551790975027305	340	716	-0.213189380565542	1560.55708439757	41077	0.446488294314381	183.076923076923
PSMA3	3.11503441364862e-05	2081.6119047619	627.1240234375	2.42857142857143	1383	29	40	0.0823425707278449	2512	4572	0.193846967067357	1950.88388381515	430581	0.0996571258199165	683.076411960133
CD44	3.0434625709396e-05	2204.14206349206	716.3310546875	2.42857142857143	707	15	7	0.0387870074129426	3345	2284	0.324104234039179	2066.91077079772	259697	0.046015246015246	22.7540229885057
HNRNPA1	3.19605822954264e-05	2326.82817460317	801.421875	2.89473684210526	3023	39	64	0.0837912551669163	4018	10738	0.286736760355987	2162.0731326814	1472988	0.0621208291203236	729.334185848252
THY1	2.14331979966701e-05	1947.71865079365	535.5478515625	2	257	4	1	0	1680	526	-0.740223665176919	1851.58511470282	104477	0.300724637681159	0
ACP1	2.70493279069548e-05	2188.15079365079	707.17578125	2.75	612	9	3	0	3226	1314	-0.464260408330851	2055.91736015631	241931	0.114312977099237	54.4
ATP6V1G1	1.98806087987459e-05	1761.78253968254	408.556640625	2.11111111111111	148	9	10	0.064138862685067	760	406	-0.00957297215878452	1687.94949945044	19600	0.220779220779221	86.1090909090909
RAD51C	2.69684589758143e-05	1815.10198412698	444.783203125	2.11111111111111	228	9	11	0.0547010257795201	1063	566	-0.175559132562953	1732.41391505839	79420	0.259569377990431	149.236363636364
LPAR1	2.8130509979364e-05	1859.64801587302	476.0595703125	2.11111111111111	688	13	12	0.0473029878937698	1162	1532	-0.51727044773892	1759.39571463958	151631	0.23674042852125	202.871794871795
