markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
PPARA	4.27200420847854e-05	2446.19285714286	815.078125	1	720	11	11	0.0911683762992002	4101	1680	-0.112317801442943	2317.6207229914	456095	0.0832142857142857	84
KPTN	2.33672025798457e-05	1815.40674603175	377.3515625	1	31	4	2	0	400	82	0.0230880230880231	1759.27791901455	8472	0.23	3.1
MAD2L1	5.16917087955152e-05	2569.18095238095	901.1796875	1	1902	25	54	0.230236898451163	4650	7110	0.395632731237904	2402.22055613213	930173	0.0382679589035398	287.658802177858
STARD9	2.07122678862098e-05	1759.22023809524	343.650390625	1	50	3	1	0	267	106	-0.5625	1704.94142897056	5963	0.333333333333333	0
SMAD4	5.31753774126415e-05	2873.02619047619	1122.1015625	1	3103	28	64	0.194549810847323	6079	15136	0.615530935891727	2660.9549274558	1963123	0.018467546959271	88.2600223964166
NSMCE1	1.5298581914494e-06	4.5	3.25	1	15	3	3	0	5	42	0.202380952380952	4.16666666666667	55	0.625	5
DDX27	2.03701012624478e-05	2170.17857142857	616.3203125	1	184	3	1	0	2150	374	-0.697866077998528	2079.27543908559	110992	0.339047619047619	0
TUBGCP6	3.96516050916425e-05	2201.27142857143	637.8046875	1	272	10	11	0.14586940207872	2412	676	-0.15159592592876	2103.97595912738	128461	0.126218323586745	86.5454545454545
RNF144B	4.23971315382089e-05	2129.29642857143	587.28515625	1	766	14	2	0	1860	1714	-0.5817958305301	2033.29745857692	413394	0.336669699727025	8.41758241758242
SUGP2	1.0329840741524e-05	2012.18333333333	506.9296875	1	98	1	1	0	1158	196	-0.979591836734694	1936.84534148945	32466	1	NA
ATP6V0A1	2.45307021413468e-05	1671.06904761905	291.3203125	1	178	10	12	0.126141301050053	144	488	-0.0562792380033759	1620.63905454019	7443	0.494047619047619	134.848484848485
CHD3	5.14870627246419e-05	2630.07142857143	945.921875	1	1405	24	36	0.133429141988913	5133	6232	0.530478844950367	2463.40228999229	746866	0.0250923208029543	42.7001753360608
ACP5	3.43649411272403e-05	2188.99047619048	629.40625	1	186	7	1	4	2342	428	-0.203389599924652	2095.11061518774	108401	0.139802631578947	0
CD2BP2	4.89519518022866e-05	2272.74761904762	688.1015625	1	1554	25	26	0.234092914498045	2768	4164	-0.0336062277318715	2146.97741883896	922739	0.141351981351981	447.363636363636
RING1	2.88304298276821e-05	2098.15	566.4921875	1	133	4	2	0.314253343630457	1757	296	-0.0632205528245132	2009.67782401725	65598	0.172268907563025	8.86666666666667
TALDO1	1.74736734922827e-05	2158.69880952381	609.06640625	1	193	2	1	0	2093	388	-0.95228774161977	2065.01104411493	85366	0.505347593582888	0
KTN1	2.93528045051625e-05	2218.91666666667	651.28125	1	270	5	2	0.314253343630457	2474	560	-0.70355835227698	2118.38447943952	120507	0.218257261410788	54
GRIN3B	1.99022685558261e-05	1969.975	476.94921875	1	69	3	1	0	881	144	-0.484868421052632	1903.77631243087	30465	0.381818181818182	0
RUVBL1	5.20983108897776e-05	2719.40714285714	1011	1	2145	27	57	0.191660598096475	5495	8580	0.476508004030638	2539.44875723527	1178174	0.0262457208063903	139
TERF1	3.96530973151369e-05	2320.10238095238	722.8359375	1	360	9	5	0.408198442340142	3212	902	0.107535681557423	2209.44830650736	176503	0.0797067171239357	15.8241758241758
MAP3K2	3.68179564095694e-05	2303.31904761905	711.4140625	1	516	9	8	0.12413656192963	2983	1104	-0.464946684242783	2189.98561221494	268741	0.151951951951952	114.666666666667
TBC1D17	3.64621684329269e-05	2119.38095238095	580.5703125	1	185	6	1	7	1776	460	0.04528854704097	2026.11678237247	68127	0.101226993865031	0
MOAP1	2.84395869980735e-05	2069.47738095238	545.53515625	1	135	5	1	1	1450	290	-0.42965367965368	1987.48294546101	39349	0.2	0
RPTOR	2.47945805530386e-05	2016.6880952381	510.3984375	1	74	4	4	0	1297	160	-0.474300609784481	1939.41951980584	36759	0.291666666666667	37
CENPM	4.208530461497e-05	2022.66071428571	513.76171875	1	444	14	15	0.141211787238757	1236	1098	-0.235385047357018	1936.67769763416	139918	0.26	325.6
DCLRE1A	2.73414071940724e-05	2032.83333333333	520.8515625	1	81	5	3	0	1362	182	-0.371626984126984	1955.46505666094	44554	0.242622950819672	16.2
CD48	3.26788724472558e-05	2237.21428571429	664.2734375	1	326	6	2	0	2572	694	-0.370645880755092	2132.24640259204	165565	0.164915966386555	15.5238095238095
FZD7	4.21882363263416e-05	2212.74047619048	645.4453125	1	369	9	6	0.0501750035468149	2319	1010	0.155739577860347	2107.34464571626	116697	0.0820181731229077	16.2794117647059
YY1AP1	2.26597849321596e-05	2247.37261904762	672.44921875	1	290	3	1	0	2714	586	-0.932398299939284	2141.56613705972	119718	0.344242424242424	0
CARD10	2.12838785871964e-05	2056.64761904762	537.2421875	1	101	3	2	0	1461	208	-0.614197530864197	1977.12141026774	58250	0.351449275362319	33.6666666666667
ETS1	4.44779568966743e-05	2517.09761904762	867.0859375	1	984	13	12	0.0630706505250264	4512	2274	-0.155410205847197	2377.12476096041	622532	0.0762402916468537	83.6078431372549
SYCP2	1.66351431980487e-05	1874.97857142857	416.734375	1	53	2	1	0	614	108	-0.786821705426357	1810.08653327581	22425	0.544444444444444	0
EEF1B2	3.84375657860009e-05	2369.51666666667	759.2578125	1	493	8	2	0	3574	1096	-0.159512071777552	2252.90313811042	267707	0.11025641025641	8.96363636363636
TSC22D1	4.69165476343349e-05	2402.04880952381	782.76171875	1	671	12	4	0	3621	1992	0.212169038270514	2259.65289840436	315625	0.0443405581527129	10.3230769230769
UBE2R2	5.08189598040241e-05	2486.17380952381	840.65625	1	1617	22	29	0.24203052687087	4182	5396	0.331246452258889	2339.51097867001	1101868	0.0550354609929078	71.800185013876
BRF1	4.44012342242791e-05	2313.46666666667	718.3671875	1	682	13	17	0.246779075344976	3095	1706	-0.0312199735749185	2192.27437212188	369408	0.0937721662647184	187.450292397661
INSR	5.00324663620679e-05	2611.47380952381	934.046875	1	1683	23	29	0.187844588019182	4964	4926	0.197870973411604	2452.06389041096	1010249	0.0441891891891892	159.669230769231
RAP1GDS1	2.89718850439051e-05	2087.96785714286	557.68359375	1	141	5	1	1	1554	302	-0.583460399249873	2008.29490785065	69806	0.244859813084112	0
SPTLC3	1.63296339812812e-05	1789.91904761905	362.03125	1	18	3	3	0	355	42	-0.199134199134199	1735.98285359609	5480	0.555555555555556	12
ITGB1	5.08911842639024e-05	2469.10476190476	826.9921875	1	872	16	36	0.173709637683679	4081	4500	0.6088931144764	2327.26307943002	367158	0.02883994547672	28.4760522496372
PIK3AP1	1.7514850953205e-05	2168.5119047619	615.3515625	1	231	2	2	0	2093	464	-0.961205461205461	2075.73903766467	137187	0.550480769230769	231
CCNB1	4.96316539264112e-05	2562.08095238095	898.2109375	1	1556	20	30	0.21846782178369	4732	4372	0.160172186675177	2409.6366801881	993490	0.0531675797162523	158.069841269841
IL16	4.10092322118157e-05	2324.89523809524	726.046875	1	376	11	2	0	3288	908	-0.1269144792829	2217.98998810468	178829	0.0970499035015164	4.82051282051282
GNAI1	5.13658327360964e-05	2388.60714285714	767.7578125	1	1642	19	48	0.197756539814697	3430	7316	0.555475692377739	2241.692793214	539341	0.0549690315315315	197.105158730159
IRF8	2.79769590269676e-05	1958.09285714286	470.6640625	1	56	5	1	1	981	132	-0.297222222222222	1886.44153106821	32602	0.224390243902439	0
NGLY1	2.87618644800818e-05	2008.43571428571	504.234375	1	104	5	5	0.068033073723357	1192	228	-0.56930078820239	1932.60728989722	56405	0.291176470588235	83.2
SLC4A7	1.74661529959745e-05	2149.5630952381	602.04296875	1	192	2	1	0	1966	386	-0.95407196969697	2058.74095997546	88586	0.502673796791444	0
NLGN1	2.83660804451374e-05	1985.89047619048	488.5390625	1	171	5	3	0	934	362	-0.551960784313726	1910.65834566777	50431	0.282758620689655	34.2
JAK1	4.93970316003595e-05	2539.82857142857	881.1953125	1	1125	19	27	0.256426593674267	4591	3510	0.291999245943048	2395.10629415543	697506	0.0421940928270042	64.2857142857143
CRIP2	2.81395640582841e-05	2062.14285714286	540.09375	1	109	5	1	1	1412	238	-0.455823996265173	1983.60664893617	39175	0.202040816326531	0
ELP3	3.38537619403489e-05	2281.74285714286	697.1171875	1	379	7	2	0	2959	800	-0.588186744531324	2168.26826668389	233196	0.164218958611482	36.0952380952381
ARPC1A	3.94583533811336e-05	2310.39047619048	716.0703125	1	475	10	9	0.0509853030340417	3074	1060	-0.389874925887728	2199.09739876818	279759	0.12280701754386	190
NDUFAF7	2.79193437735291e-05	1813.34047619048	376.9296875	1	161	6	5	0.068033073723357	399	352	-0.476303703083889	1753.44153910454	17656	0.641666666666667	107.333333333333
AES	4.23910409401939e-05	2431.90952380952	804.75	1	657	12	11	0.1823367525984	4033	1554	-0.115485160481433	2304.88785496	417247	0.0812883435582822	65.7
HADHB	2.14754005407938e-05	2141.69047619048	596.0546875	1	148	3	2	0	1970	302	-0.655743300904591	2055.2110774318	86394	0.338028169014085	49.3333333333333
CAST	3.79286230417664e-05	2255.91547619048	677.00390625	1	389	9	5	0.068033073723357	2653	910	-0.0389485774807649	2147.32082533589	194656	0.105956471935853	23.5757575757576
MAF	3.54806135982221e-05	2252.38571428571	675.921875	1	339	7	5	0.136066147446714	2779	750	-0.125086826753493	2141.36118288831	214691	0.130295763389289	37.6666666666667
PRPF19	5.14916486620175e-05	2415.24285714286	789.5078125	1	2514	38	48	0.202427954141028	3669	7578	0.0651297104094912	2263.92070826307	1517081	0.0893972403776325	636.88
DHX15	5.11229978912415e-05	2482.44523809524	838.921875	1	2696	37	47	0.224187491472923	4106	7554	-0.026604266754341	2325.73103042062	1636000	0.0834988179669031	895.341350601295
LSM5	5.26371744423178e-05	2432.97857142857	799.78125	1	4231	50	70	0.208971381563566	3741	13432	0.132177970202822	2275.81790133921	2609086	0.110108016520174	2073.78591549296
CYP1A1	2.01966830152649e-05	1844.18333333333	395.75	1	28	3	1	0	465	62	-0.457142857142857	1786.29115439885	14243	0.366666666666667	0
POLDIP2	2.57926208038414e-05	2090.05595238095	561.36328125	1	145	4	2	0	1716	302	-0.625101214574899	2001.70719269995	84220	0.284836065573771	24.1666666666667
ARL6	2.16087155801919e-05	1706.4380952381	311.349609375	1	30	4	1	1	171	90	0.332539682539683	1657.74101056999	3235	0.166666666666667	0
IQGAP2	3.20628191077438e-05	2341.69047619048	739.609375	1	412	6	4	0.0987551639829222	3378	854	-0.744125145632297	2229.48216420885	243634	0.18543956043956	109.866666666667
UNC5CL	1.7433177652591e-05	2144.85714285714	599.90625	1	169	2	1	0	2103	340	-0.941317776252574	2052.00687820983	114584	0.557432432432432	0
SH2B1	2.61379733615296e-05	2250.96071428571	673.97265625	1	292	4	1	0	2676	596	-0.74735019778734	2149.03950696334	175910	0.262962962962963	0
CTTNBP2NL	3.67197306866857e-05	2122.62857142857	582.421875	1	272	10	9	0.101970606068083	1841	634	-0.268537970743853	2033.23586963107	129416	0.197727272727273	126.933333333333
PDE4D	3.38246361923453e-05	2442.87619047619	813.421875	1	664	7	3	0	4002	1370	-0.65201541026968	2315.78172221072	382443	0.162732919254658	94.8571428571428
EIF2S1	4.96541032382901e-05	2415.18333333333	790.1875	1	2161	31	33	0.21834486554655	3784	5582	-0.124619671753222	2279.99215379912	1535267	0.123173277661795	1382.35396825397
NLRP3	2.64727265243152e-05	1940.8869047619	458.61328125	1	61	5	2	0	833	142	-0.239177489177489	1872.39188284519	19200	0.225531914893617	6.1
CDH5	4.02290891143149e-05	2361.84761904762	752.875	1	420	10	6	0.0501750035468149	3582	1022	-0.0333971060467671	2251.69397202375	255732	0.0897321428571429	36.9230769230769
UHMK1	3.38938985875917e-05	2356.85476190476	750.9765625	1	542	7	5	0	3427	1126	-0.673773206642895	2236.98633652148	281057	0.176665561816374	154.857142857143
MAP2	3.79994599404953e-05	2408.91666666667	788.0859375	1	640	8	5	0.068033073723357	3757	1412	-0.117931975414205	2282.93878175696	378085	0.102198162729659	48.4848484848485
PCBP4	1.67356579256061e-05	1928.82261904762	451.06640625	1	48	2	2	0	789	98	-0.792099792099792	1862.26242197253	25311	0.534883720930233	48
MGA	2.57667239426365e-05	2002.2619047619	501.6484375	1	87	4	2	0	1277	186	-0.591326530612245	1921.54263876564	49432	0.277397260273973	14.5
BCOR	2.90255452153741e-05	2164.4380952381	612.953125	1	180	5	2	0	2212	380	-0.623856210467708	2070.87212315666	104530	0.228947368421053	36
LSM12	2.18709154659756e-05	2113.10357142857	577.38671875	1	159	3	1	0	1839	324	-0.707407407407407	2022.45402229587	78214	0.344594594594595	0
XAB2	5.28643417969377e-05	2546.85	882.7421875	1	4436	48	74	0.198764479857368	4419	14422	0.170861668949775	2374.09807597086	2737752	0.0743393009377664	1627.33261261261
SRRT	5.13044987665947e-05	2441.26428571429	808.171875	1	2503	33	47	0.206446035313195	3880	7456	0.087205454128267	2292.45070182029	1501303	0.0892531876138433	698.796734693878
PFKM	2.72578283620951e-05	2225.85476190476	656.109375	1	253	4	1	1	2513	526	-0.395385608552254	2125.2255501029	105334	0.200826446280992	0
KDM8	1.52913150917951e-06	1	1.5	1	2	1	1	0	1	4	0	1	1	NA	NA
PSMC6	4.52256150485908e-05	2240.20714285714	664.578125	1	847	20	20	0.22843298996162	2559	2114	-0.215257372833275	2132.24640259204	353847	0.15466816647919	524.333333333333
TLR7	2.10954504698999e-05	1857.29285714286	404.4140625	1	45	3	2	0	495	96	-0.603827751196172	1796.81056266395	13195	0.414141414141414	15
CCL23	9.97810136781684e-06	1636.55595238095	274.423828125	1	21	1	1	0	232	42	-0.904761904761905	1588.23701022146	5927	1	NA
TRA2B	3.31018328920385e-05	2234.91428571429	662.5078125	1	354	6	2	0.314253343630457	2519	750	-0.417464286496702	2129.87844269577	187190	0.173038229376258	33.7142857142857
PIK3C2A	3.58864871692785e-05	2248.59285714286	672.1640625	1	388	8	7	0.0775740148258852	2653	832	-0.656320320188534	2143.00191552533	220148	0.167402826855124	124.714285714286
FRMD6	2.54970300582996e-05	2195.74523809524	634.9140625	1	299	4	3	0	2284	618	-0.305162931954363	2095.50304373615	154657	0.239344262295082	59.8
BRPF3	3.03533188046978e-05	2262.77619047619	683.0390625	1	341	6	4	0.0987551639829222	2796	712	-0.377583162451584	2154.48866991912	178462	0.1875	68.2
CYCS	4.4117246756511e-05	2370.66428571429	759.15625	1	561	11	4	0.0987551639829222	3464	1542	0.242925588296571	2245.74268986283	262302	0.058909009613235	13.3571428571429
MED9	4.72169946487563e-05	2413.17380952381	790.7734375	1	1020	20	20	0.120935112332622	3733	2640	-0.0819215292738561	2272.96657862657	552197	0.0718693284936479	204
NPHP1	3.53321574268113e-05	2233.07023809524	660.27734375	1	239	7	1	7	2574	568	-0.0216641843182792	2134.21241892407	106876	0.10631067961165	0
FAF1	4.58332740451501e-05	2403.71428571429	783.2734375	1	645	15	8	0.0620682809648148	3785	1752	0.0851462862734205	2277.05312256182	379403	0.0625	39.0909090909091
FOXO1	4.42375913854072e-05	2581.24523809524	914.3203125	1	1299	15	14	0.28034577568554	4863	2904	-0.335390151822581	2433.39673735726	802251	0.0811721332316298	229.235294117647
PIM1	3.07284217737644e-05	2157.93571428571	606.9453125	1	130	6	2	0	2129	290	-0.346181368722352	2072.27861817733	79851	0.18348623853211	8.66666666666667
KLF11	1.74867404279819e-05	2186.8880952381	628.4765625	1	199	2	1	0	2264	400	-0.960190136660725	2093.47707709581	98132	0.502577319587629	0
ZW10	4.63073446538411e-05	2200.67976190476	637.35546875	1	616	18	15	0.173799122755393	2286	1738	0.0166110353088161	2088.39677058055	216106	0.0998139062764338	126.608695652174
MATR3	3.21556461517162e-05	2372.91428571429	762.21875	1	512	6	2	0	3538	1054	-0.76591381891603	2255.85592821616	329146	0.192219679633867	68.2666666666667
POLR3F	4.38992807340552e-05	2225.5880952381	655.8828125	1	563	13	15	0.184661567927605	2470	1432	-0.0313275893170561	2110.32598717304	277703	0.101043997017151	180.307189542484
ANXA7	2.15431433389009e-05	1980.06666666667	484.109375	1	72	3	1	0	945	150	-0.658333333333333	1911.20235180229	25983	0.333333333333333	0
ATXN7	4.19110584959159e-05	2115.42857142857	577.8828125	1	297	12	12	0.110373638418796	1833	834	0.0886580996667899	2019.04737412019	123043	0.122783687943262	61.875
FBXO21	1.73153757709003e-05	1909.925	440.04296875	1	92	2	1	0	766	186	-0.909961685823755	1839.40067958239	51191	0.733333333333333	0
BMP2	3.68006706121732e-05	2097.43928571429	565.05078125	1	213	7	7	0.116361022238828	1648	608	0.280054304880575	2004.69624298172	74649	0.0952380952380952	23.4065934065934
CHMP4B	4.14640529546112e-05	2191.90714285714	631.3828125	1	294	12	12	0.0630706505250264	2357	798	0.0123870352833907	2091.32470324329	133345	0.106513409961686	92.4
SNRPD3	5.09935432022965e-05	2338.61666666667	734.0625	1	2427	37	45	0.220261616887789	3173	6924	0.00200283998196411	2200.82783606557	1474362	0.12743628185907	872.313043478261
HSBP1	2.5963445681651e-05	2102.64523809524	568.65625	1	114	4	3	0	1740	240	-0.663290023827721	2020.6276038531	67547	0.278061224489796	38
RBM14	2.62268953703124e-05	2225.52142857143	657.1875	1	283	4	2	0	2597	578	-0.761225485973526	2119.45467462347	178220	0.2705078125	47.1666666666667
SH2D1A	3.64988205384378e-05	2354.27857142857	747.90625	1	531	7	5	0.204099221170071	3349	1194	0.0710063874935457	2235.86866298048	320639	0.101874003189793	32.1818181818182
ASB8	2.27890175116362e-05	2275.50119047619	692.80859375	1	589	3	2	0	2899	1184	-0.964959004806333	2164.56254232369	413883	0.592705167173252	196.333333333333
CDC37	4.67307118861313e-05	2550.23571428571	890.546875	1	1039	18	16	0.204804230679171	4800	2630	-0.0716939816614791	2411.10808189655	669401	0.0592631826741996	71.5253623188406
RALBP1	4.31984644195966e-05	2386.03333333333	770.640625	1	536	13	8	0.0620682809648148	3649	1312	-0.152311354800272	2265.75470870182	297931	0.0761579572446556	44.6666666666667
TRPC1	3.40008871573733e-05	2171.80833333333	616.57421875	1	190	6	3	0	2136	470	0.084582834394792	2079.33984883217	78326	0.108024691358025	12.6666666666667
PICK1	4.46909235827747e-05	2338.30476190476	735.2109375	1	471	11	2	0	3221	1322	0.156521371105286	2220.63150059547	188370	0.0595890410958904	4.95789473684211
CTNND1	4.46859304754112e-05	2510.31428571429	861.3984375	1	937	13	18	0.192267623453516	4495	2294	0.0547880022226335	2374.51798790194	598168	0.0667837027284032	138.319047619048
APLNR	4.26215162024391e-05	2053.83333333333	535.6953125	1	1021	15	15	0.141211787238757	1284	2252	-0.59289445032433	1956.4909790434	271252	0.296755162241888	515.361904761905
PLEKHO1	3.22115595306878e-05	2297.52857142857	707.921875	1	370	6	2	0.314253343630457	3142	770	-0.792134045110721	2189.98561221494	220662	0.212441314553991	49.3333333333333
SPTB	3.68923698781359e-05	2258.11071428571	679.05859375	1	379	9	8	0.0931024214472221	2673	830	-0.426165031344887	2148.83311991805	168818	0.130573248407643	105.277777777778
ELMOD2	1.00403853197308e-05	1833.45833333333	388.45703125	1	25	1	1	0	400	50	-0.92	1779.04770613024	11980	1	NA
CAPZA2	1.68159182030962e-05	2179.86904761905	623.1875	1	162	3	1	0	2272	330	-0.332908813041263	2089.69706120416	101234	0.333333333333333	0
CHMP1B	4.22722486660271e-05	2196.64523809524	633.9921875	1	330	12	14	0.195023148302985	2313	1002	0.230476848046192	2094.13018656018	158695	0.0834469593673302	79.1228070175439
HSF2	3.16499210466999e-05	2203.62976190476	640.74609375	1	234	6	3	0	2430	510	-0.373158266146071	2102.59198120595	111061	0.153899240855763	22.2857142857143
CAMK4	3.24297689246101e-05	2278.45238095238	694.40625	1	341	6	2	0	2938	724	-0.359571390814318	2167.98814676055	210050	0.157190635451505	16.2380952380952
