spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
JAKMIP1	4.61222406533112	0.000128	6	0	6e-06	0	1627.41829	9.54280795747964e-06	1627.41829004329	324.05712890625	0	7	0	381	1571.99811874066	5088	1	3.44325372287428e-05	11	904868162932.206	0	0.215895236142655
JAM2	6.08281230062524	0.000255	3.5	0	0	1	1217.390884	9.15216729107972e-06	1217.39088411588	114.567749023438	0	9	0	15	1191.94990665184	162	2	9.80456589353378e-08	13	7336310.13852807	0	0.161500515271404
JAM3	5.12134745438305	0.00051	5	22623.849795	1e-06	0.166667	1458.721068	1.47026556005609e-05	1458.72106782107	226.885498046875	2.02702702702703	24	0	92	1415.72264301375	2358	2	4.97618580373201e-06	12	18896866152.3125	0.5	0.193515663016879
JARID2	4.60546127344647	0.000128	50	0	4e-06	0	1632.115115	1.0571510039719e-05	1632.11511544012	327.00634765625	0	51	0	331	1574.30648602222	7545	1	2.5245405563507e-05	11	486469092840.492	0	0.21651832255773
JCHAIN	4.63085364297563	0.000255	12.5	0	5e-06	1	1623.13456	1.53729177020234e-05	1623.13455988456	321.86376953125	14.1033781815212	27	0	388	1565.67408795327	8486	2	3.25503225563288e-05	11	808719364688.391	0.5	0.215326951430699
JDP2	4.23976011228787	0.000383	24	9.059571	3.3e-05	0.666667	1785.657179	1.90300902428605e-05	1785.65717893218	425.76611328125	1	75	0	941	1710.0985343245	27732	3	0.000206715841628007	11	32691693187579.8	0	0.236887394392692
JKAMP	4.40921270894475	0.000128	32	0	1.4e-05	0	1706.575794	1.05753137019023e-05	1706.57579365079	373.0859375	0	33	0	540	1644.37690638113	11719	1	8.81499715519515e-05	10	5930487955918.37	0	0.226396364241283
JMY	4.02411637106036	0.000128	97	0	0.000118	0	1886.404762	1.07601470909249e-05	1886.40476190476	493.6328125	0	98	0	1456	1801.73903668707	46056	1	0.000739610417169292	10	417586631898145	0	0.250252687968246
JPT1	4.60061247926502	0.000128	10	0	3.4e-05	0	1628.123052	9.95335101015084e-06	1628.12305194805	323.27587890625	0	11	0	333	1575.96571904035	5334	1	0.000210638927567254	11	33864005214518.1	0	0.215988730690913
JUN	3.39836672195993	0.005232	24.439024	117817.99021	0.001183	0.062195	2292.84246	3.11922950846985e-05	2292.84246031746	780.6025390625	2.76363636363636	1043	0.0716847540227732	3843	2133.49769083468	444000	11	0.00737523736894063	10	41605333308884992	0.688875669244497	0.30417119399274
JUNB	3.96861043766747	0.001659	15.230769	7527.193819	7.2e-05	0.24359	1920.690476	2.76686975715789e-05	1920.69047619048	516.0390625	4.3582462827028	211	0.0547010257795201	1586	1826.93858915825	67737	6	0.000449565643257911	10	154420681931091	0.378698224852071	0.254801071396969
JUND	3.61005486793416	0.002297	29.055556	32927.810653	0.00046	0.150327	2137.913095	2.90570459118427e-05	2137.9130952381	670.66015625	1.5	541	0.0877732417196446	3002	2008.39261982186	215600	7	0.0028735947242799	10	6304222520918727	0.574074074074074	0.283618081087542
JUP	3.69950236059717	0.002425	15.842105	59417.561209	0.000275	0.064327	2069.986508	2.85981529611203e-05	2069.98650793651	620.091796875	0	320	0.0764779545510625	2537	1959.83320111751	139939	7	0.00172215461762893	10	2263198132241907	0.670360110803324	0.274606859636021
KALRN	4.23057292331249	0.000383	16	600.405527	4.7e-05	0	1784.067893	1.85830847029493e-05	1784.06789321789	423.31103515625	0	51	0	856	1713.81221535213	19398	3	0.000291804418624225	11	64995019399742.6	0.444444444444444	0.236676557869174
KANSL1	3.80477223427332	0.000893	32.428571	7691.937332	0.00026	0.142857	2011.669048	2.42928336228801e-05	2011.66904761905	581.25	0	234	0	2247	1905.60882688309	84405	5	0.0016289083428	10	2025073133351904	0.612244897959184	0.266870396341056
KANSL2	4.45565905320914	0.000383	11.333333	141.801601	2.2e-05	0.666667	1693.520274	1.75174204838798e-05	1693.52027417027	366.11474609375	0	37	0	545	1627.23571694493	12098	3	0.000136558716829328	11	14254362370492	0	0.224664403577908
KANSL3	4.40283271660074	0.000383	14.666667	225.677276	2.5e-05	0.666667	1717.526984	1.75737041455335e-05	1717.52698412698	382.06640625	0	47	0	678	1646.75971598319	16142	3	0.000156145666370782	10	18668747476646.5	0.444444444444444	0.22784916212881
KARS	3.99732040321552	0.001659	11	9232.720077	0.000334	0.358974	1898.052381	2.7279899821926e-05	1898.05238095238	499.2421875	1	156	0.064138862685067	1466	1813.81696300316	61739	8	0.00208935025147037	10	3331065861898253	0	0.251797874894171
KAT14	5.17136659436009	0.000128	6	0	1e-06	0	1440.637734	9.39286824089853e-06	1440.63773448773	216.81103515625	0	7	0	73	1402.02931306751	1027	1	7.05301068743599e-06	11	37959174836.4387	0	0.191116706618189
KAT2B	3.33175960188848	0.007402	24.189655	196486.385507	0.001735	0.044162	2348.899603	3.17140048226198e-05	2348.8996031746	819.6015625	3.55797101449275	1461	0.0616708788726744	4097	2176.14966872199	658645	11	0.0108345565326642	9	89667641317892592	0.693222354340071	0.311607800898703
KAT6A	4.16958019650376	0.000383	27.666667	1246.886355	2.5e-05	0	1815.479762	1.84754969525238e-05	1815.47976190476	444.7685546875	0	86	0	986	1738.88190470361	22092	3	0.00015362041558892	10	18041023085988.3	0.444444444444444	0.240843693540022
KAT6B	4.67015439581473	0.000255	8	122.53068	4e-06	0	1605.646861	1.4574634736215e-05	1605.64686147186	310.29150390625	0	18	0	273	1552.49846994536	5489	2	2.52381064622119e-05	11	486348690192.547	0	0.213007012665418
KAT7	3.76827867806559	0.001404	22.272727	31742.086391	0.000465	0.054545	2024.963889	2.60063175614739e-05	2024.96388888889	588.853515625	0	256	0	2290	1924.06352431261	99356	6	0.00291374648149601	10	6478375151147266	0.661157024793388	0.268634105716201
KAT8	4.3297180043384	0.00051	15.25	327.512507	3e-05	0	1751.660714	2.06538468394585e-05	1751.66071428571	404.63671875	0	65	0	839	1674.56807733113	22187	3	0.000188362591559465	10	27149599504865.7	0	0.232377383163396
KATNA1	5.04912594104887	0.000255	1.5	7537	1e-06	0	1476.328644	6.45133670995343e-06	1476.32864357864	235.255859375	0	5	0	81	1435.97280768259	1180	1	7.22461251926674e-06	11	39832468247.8915	0.5	0.195851504852586
KATNB1	6.01084598698482	0.000128	2	0	0	0	1229.904473	4.61061189334405e-06	1229.90447330447	118.3779296875	0	3	0	3	1206.22081643917	83	1	1.39594908998059e-07	12	14872234.97853	0	0.163160582820966
KATNBL1	4.72999872400153	0.000128	11	0	9e-06	0	1581.432612	9.96646178161395e-06	1581.43261183261	295.1767578125	0	12	0	187	1532.85613315709	4040	1	5.62997909640045e-05	11	2418704417875.47	0	0.209794721654641
KAZN	4.53247416103101	0.000128	32	0	2.1e-05	0	1659.878571	1.05111380553654e-05	1659.82857142857	344.3056640625	1	33	0	419	1599.65777990485	8084	1	0.000129661876264755	10	12829220746659.4	0	0.220194822423534
KBTBD13	5.02207477351027	0.000128	10	0	5e-05	0	1493.120707	9.98145652983422e-06	1493.12070707071	247.690673828125	0	11	0	176	1443.70760709386	3536	1	0.000316113929157306	12	76249501423307.1	0	0.198079159866124
KBTBD4	5.94385606737272	0.000128	5	0	0	0	1249.9136	6.38890636554573e-06	1249.9136002886	129.204833984375	0	6	0	38	1219.81546520115	227	1	2.21150869190555e-07	12	37346691.4245654	0	0.165815017284237
KBTBD7	4.06124792650249	0.000766	23.833333	2298.104779	9.4e-05	0.066667	1875.896429	2.41072305571554e-05	1875.89642857143	486.89453125	1	149	0	1383	1785.26592937037	49081	5	0.000584604424597668	10	261206126688177	0.722222222222222	0.24885864003334
KCNA10	5.04006635192038	0.000255	16.5	41.108521	1e-06	0	1480.703211	1.46557027512163e-05	1480.70321067821	237.98876953125	0	35	0	81	1438.55398870857	2172	2	5.44912732302619e-06	11	22661096935.2341	0	0.196431840100606
KCNA2	4.27166007400791	0.000893	16	9607.706608	1.3e-05	0.142857	1770.473449	2.41154540597418e-05	1770.47344877345	414.11865234375	0	119	0.0987551639829222	728	1697.32783702243	20287	4	8.14042845185954e-05	11	5057314638313.56	0.693877551020408	0.234873102782358
KCNA3	4.23708051550338	0.000766	19	6315.065198	1.9e-05	0.2	1786.60083	2.35220476413877e-05	1786.60082972583	425.13134765625	4.48383169265522	120	0	818	1711.18002770584	24603	4	0.000118727750982151	11	10756860839643	0.444444444444444	0.237012580223638
KCNA4	4.57470971034835	0.000383	21	2067.298386	7e-06	0.333333	1644.388925	1.87813093394823e-05	1644.38892496392	334.16259765625	0	66	0	326	1584.88909963182	9072	3	4.2538695207552e-05	11	1381320913659.36	0.444444444444444	0.21814658065322
KCNA5	4.16651780017864	0.000766	18.166667	8101.96057	2.4e-05	0.133333	1818.282179	2.36730316269078e-05	1818.28217893218	446.12158203125	0	115	0.314253343630457	959	1740.15998529997	25222	4	0.000152995882766966	11	17867042134913.4	0.5	0.241215465499085
KCNA7	5.04006635192038	0.000255	16.5	41.108521	1e-06	0	1480.703211	1.46557027512163e-05	1480.70321067821	237.98876953125	0	35	0	81	1438.55398870857	2172	2	5.44912732302619e-06	11	22661096935.234	0	0.196431840100606
KCNAB1	4.31772361873166	0.001276	4.9	19773.083555	2.8e-05	0.066667	1747.596032	2.42939552131077e-05	1747.59603174603	398.57421875	0	59	0	692	1679.21993025593	12476	4	0.000177975930657126	10	24171343182989.4	0.72	0.23183815756779
KCNAB2	4.26795967844839	0.002042	4.8125	47584.664167	1.6e-05	0.016667	1772.038528	2.53182185075905e-05	1772.03852813853	413.73974609375	0	93	0	715	1698.79944989237	16831	4	9.85071406659281e-05	11	7406172762360.44	0.5	0.235080728062946
KCNAB3	4.31045042745949	0.002169	3.529412	57375.175036	2.9e-05	0.029412	1754.220635	2.50940750970549e-05	1754.22063492063	402.376953125	1	77	0.0987551639829222	679	1682.05334359551	11543	4	0.000183507681990146	10	25697347694489.7	0.477508650519031	0.232716985264076
KCNB1	3.91552890136532	0.000766	26.166667	22374.022469	0.000124	0.066667	1942.461508	2.24852884169004e-05	1942.46150793651	531.119140625	0	163	0	1696	1851.70579417324	74140	4	0.000773844774640631	10	456953499639794	0.666666666666667	0.257689242230881
KCNB2	5.23542171749394	0.000383	9.333333	7544.944779	1e-06	0	1424.000866	1.46631998669797e-05	1424.00086580087	208.1982421875	0	31	0	46	1384.87555447234	2123	2	6.9872423370791e-06	11	37256736288.558	0.444444444444444	0.188909639931154
KCNC1	4.75590149291821	0.000638	10.4	2124.74091	4e-06	0.3	1577.116306	2.06659944334245e-05	1577.11630591631	293.09521484375	0	57	0	191	1524.5075123417	4732	4	2.76613325286545e-05	11	584036525150.847	0.32	0.209222115404138
KCNC2	5.22967972438433	0.000128	16	0	0	0	1423.520274	9.86372617989287e-06	1423.52027417027	207.619873046875	0	17	0	62	1386.39609613273	1095	1	1.9033678679252e-06	12	2765390131.25367	0	0.188845884076737
KCNC3	5.04006635192038	0.000255	16.5	41.108521	1e-06	0	1480.703211	1.46557027512162e-05	1480.70321067821	237.98876953125	0	35	0	81	1438.55398870857	2172	2	5.44912732302619e-06	11	22661096935.2342	0	0.196431840100606
KCND1	5.27191527370167	0.000255	9	7537	1e-06	0	1412.798088	9.83049996765703e-06	1412.79808802309	202.3134765625	0	20	0	38	1375.2890889728	1095	1	3.54708374027567e-06	11	9601465440.03101	0.5	0.187423466174483
KCND2	4.32423121092255	0.00051	18.75	9425.639979	1.6e-05	0	1746.342893	1.86640241578966e-05	1746.34289321789	398.79736328125	0	79	0	669	1676.69285018738	18529	3	0.000100290203504195	11	7675304983256.85	0.75	0.231671914727762
KCND3	0.000382799540640551	0.000128	2	0	0	0	1.5	1.25611244993995e-06	1.5	1.75	0	3	0	2	1.33333333333333	4	1	1.08697889653348e-16	2	1.58909177830429	0	0.75
KCNE4	5.3882863340564	0.000128	4	0	0	0	1379.393326	8.67232689302064e-06	1379.39332611833	185.4150390625	0	5	0	45	1345.5869091598	555	1	1.99181618506805e-06	11	3038450148.00143	0	0.182991950931076
KCNF1	5.21002934796478	0.000383	9	13.229058	1e-06	0.666667	1431.152453	1.64569750188952e-05	1431.15245310245	211.8388671875	0	30	0	48	1391.62508878058	1528	3	4.10008010690769e-06	11	12828655944.3699	0	0.189858377965326
KCNG2	4.8222534132959	0.000383	11	326.5282	4e-06	0	1553.897294	1.76378489601575e-05	1553.89729437229	279.9306640625	0	36	0	183	1503.53101185436	4235	3	2.19369637291292e-05	11	367223621722.646	0	0.206141853856778
KCNG4	4.77248947301263	0.000255	11	293.052047	3e-06	0	1568.817496	1.46645484643261e-05	1568.8174963925	288.19970703125	0	24	0	203	1519.20870541682	3230	2	1.68556979102795e-05	11	216807497655.143	0	0.208121185512415
KCNH1	4.80081663902003	0.000766	7.166667	2920.629719	4e-06	0.2	1562.853247	2.08593687544066e-05	1562.85324675325	285.0830078125	2.25454545454545	49	0	196	1510.24463108654	4661	4	2.26255554126414e-05	11	390641726769.676	0	0.207329961097551
KCNH2	4.13436263876483	0.000383	22.666667	1142.543545	5.3e-05	0	1829.721032	1.8690207030246e-05	1829.67103174603	454.025390625	0	71	0	1103	1753.69414524243	27972	3	0.000331577943681632	10	83968017240435.8	0.666666666666667	0.242726324190228
KCNH3	5.04006635192038	0.000255	16.5	41.108521	1e-06	0	1480.703211	1.46557027512164e-05	1480.70321067821	237.98876953125	0	35	0	81	1438.55398870857	2172	2	5.44912732302619e-06	11	22661096935.2341	0	0.196431840100606
KCNH4	3.45246905703713	0.001149	67	82936.372604	0.001388	0.027778	2230.586508	2.64677690515502e-05	2230.58650793651	737.87109375	0	612	0	3606	2100.06445651772	292013	6	0.00869325682668808	9	57667586900356904	0.345679012345679	0.295912245680062
KCNH5	5.22955212453745	0.000255	8	0	1e-06	1	1424.591739	1.40694151416839e-05	1424.59173881674	208.376953125	0	18	0	46	1386.42992387273	1316	2	3.8760481754428e-06	11	11464934027.2798	0	0.188988025844641
KCNH7	5.22967972438433	0.000128	16	0	0	0	1423.520274	9.86372617989208e-06	1423.52027417027	207.619873046875	0	17	0	62	1386.39609613273	1095	1	1.9033678679252e-06	12	2765390131.25368	0	0.188845884076737
KCNIP1	6.23363531963762	0.000128	2	0	0	0	1185.321573	6.11215032387441e-06	1185.32157287157	101.90673828125	0	3	0	18	1163.11063803656	40	1	6.85372164929247e-08	12	3584842.29827329	0	0.157246162492907
KCNIP2	0.000255199693760367	0.000255	1	1	0	0	2	1.25611245094659e-06	2	2	0	4	0	2	2	4	1	2.17395779306695e-16	1	2.17818355660857	0	1
KCNIP4	0.000382799540640551	0.000128	2	0	0	0	1.5	1.25611244993995e-06	1.5	1.75	0	3	0	2	1.33333333333333	4	1	1.08697889653348e-16	2	1.58909177830429	0	0.75
KCNJ1	4.69682276381268	0.000128	17	0	3e-06	0	1595.592496	1.02987388784948e-05	1595.5924963925	304.35205078125	0	18	0	258	1543.68344698307	4575	1	2.02200069306694e-05	11	311990324882.582	0	0.211673188696281
KCNJ10	4.17800178639786	0.001021	41.25	7802.903685	3.1e-05	0.178571	1825.464683	2.57416575567351e-05	1825.46468253968	452.474609375	1	338	0.0501750035468149	968	1735.37684390557	73953	6	0.000193512910941054	10	28577146291115.9	0.59375	0.242168304926986
KCNJ11	5.62689804772234	0.000255	3	0	0	1	1321.167929	1.04668580343893e-05	1321.16792929293	158.93798828125	0	8	0	29	1288.52655449227	415	2	3.75338261052342e-07	12	107538615.56985	0	0.175267700887898
KCNJ15	4.44353706775552	0.00051	63.75	794.29961	2e-05	0.333333	1708.849206	2.14301468667456e-05	1708.84920634921	377.361328125	0	259	0	593	1631.67482196187	57021	4	0.000127934456732252	10	12490874407195.5	0.375	0.226697957860071
KCNJ16	4.79124665050402	0.000255	57	0.800371	6e-06	0	1578.528608	1.6060005154347e-05	1578.52860750361	298.40576171875	0	116	0	332	1513.26117872646	23876	2	3.75556731880069e-05	11	1076469495900.64	0	0.20940947300394
KCNJ2	3.87533494959806	0.001531	36.25	33904.907441	0.000118	0.121212	1976.381746	2.73685136963674e-05	1976.33174603175	555.177734375	1	447	0.0931024214472221	1830	1870.91119818248	112402	6	0.000739217458010787	10	416975964858949	0.791666666666667	0.262182508096526
KCNJ3	4.71813193824167	0.000638	25.8	7628.558764	6e-06	0.1	1605.574639	2.07826913596515e-05	1605.57463924964	314.05810546875	0	134	0	357	1536.7114885331	25454	3	3.55321592529017e-05	11	963647354424.416	0.32	0.212997431579957
KCNJ4	4.23401811917826	0.000638	54.6	4730.7198	3.2e-05	0.2	1798.923413	2.31268478520668e-05	1798.92341269841	435.171875	0	278	0	853	1712.41769634139	60821	5	0.0001984252960887	10	30048943968193.2	0.32	0.238647308662559
KCNJ5	4.30241163710604	0.000638	62.6	5788.777229	3e-05	0.2	1769.211508	2.30930734422308e-05	1769.21150793651	416.1025390625	1	318	0	780	1685.19615635566	71679	5	0.00018966281276186	10	27476732827706.1	0.32	0.234705692217628
KCNJ6	4.95585045297946	0.000128	15	0	2e-06	0	1506.413564	1.01807590127701e-05	1506.41356421356	252.2470703125	0	16	0	147	1462.99966528489	2080	1	1.50152090760305e-05	11	172036420007.052	0	0.199842606024635
KCNJ8	4.81204542554549	0.000383	5.666667	6347.572988	2e-06	0.333333	1559.30285	1.38000367716339e-05	1559.26951659452	283.9365234375	0	20	0	264	1506.72051336445	3652	2	1.43878433014764e-05	11	157967848236.277	0.444444444444444	0.206854539213931
KCNJ9	4.42337629194845	0.000383	25	1355.976661	2.6e-05	0.333333	1709.136544	1.85265556139725e-05	1709.13654401154	376.22509765625	0	78	0	609	1639.11163676225	17981	3	0.000161635555519114	11	19935977219194.7	0	0.226736076414373
KCNK1	5.10641827229807	0.000128	4	0	2e-06	0	1464.180988	8.73367443457515e-06	1464.18098845599	230.854248046875	0	5	0	95	1419.86166570879	1625	1	1.29988466088363e-05	12	128949028208.447	0	0.194239982549236
KCNK18	4.21781293862447	0.000255	33	54.565332	4.5e-05	0	1790.280195	1.59934984032573e-05	1790.28019480519	427.55615234375	0	68	0	877	1718.99694448646	20494	2	0.000283644806806678	11	61402145117013.3	0	0.237500689148996
KCNMA1	4.72731912721705	0.000255	4.5	15072	6e-06	0	1585.754798	9.72535546524683e-06	1585.7547979798	298.71044921875	0	11	0	236	1533.7250053984	4013	1	3.48957636553764e-05	11	929843359280.784	0.5	0.210368107983532
KCNMB1	5.68878397345923	0.000255	1.5	7537	0	0	1304.485426	6.07171225509656e-06	1304.48542568543	150.480224609375	0	5	0	9	1274.50920754548	241	1	6.74512339518191e-07	12	347518837.418764	0	0.17305458021829
KCNN2	4.12249585300498	0.000128	75	0	0.000104	0	1834.145238	1.07269560559868e-05	1834.14523809524	457.0771484375	0	76	0	1108	1758.74223102637	32567	1	0.000648301787395848	10	320977865435105	0	0.243319877699011
KCNQ1	4.42656628812045	0.00051	11.75	9238.726894	1.7e-05	0.166667	1701.118254	1.87178318950804e-05	1701.11825396825	369.330078125	0	51	0	494	1637.93041422847	9536	3	0.000103084706024137	10	8128193066180.96	0.75	0.225672360568885
KCNQ2	4.27268087278295	0.000255	25	6057.884114	8.8e-05	0	1767.211905	1.5567606334367e-05	1767.2119047619	412.8212890625	0	52	0	812	1696.9223234284	18006	2	0.000551025187794426	10	231937719848631	0.5	0.234440422494277
KCNQ3	5.03304836034197	0.000383	14.333333	98.177399	1e-06	0	1483.949639	1.76408645927638e-05	1483.94963924964	239.93017578125	0	46	0	86	1440.55988236487	3195	3	8.88800155470018e-06	11	60286478933.9338	0	0.196862515156513
KCNS3	5.04006635192038	0.000255	16.5	41.108521	1e-06	0	1480.703211	1.46557027512164e-05	1480.70321067821	237.98876953125	0	35	0	81	1438.55398870857	2172	2	5.44912732302619e-06	11	22661096935.2341	0	0.196431840100606
KCNV1	6.19714176342988	0.000128	3	0	0	0	1192.804113	7.68744367712892e-06	1192.80411255411	104.84912109375	0	4	0	23	1169.95993164083	74	1	1.35008411260368e-07	12	13910319.3652524	0	0.158238805061564
KCNV2	5.0257751690698	0.00051	10.25	479.999647	1e-06	0.5	1486.280592	1.84468385531126e-05	1486.28059163059	241.06298828125	1	45	0	88	1442.64462893848	2536	3	6.06282549615818e-06	11	28053409591.5414	0	0.197171742057674
